entry_id,verify,repo_url,commit,field_path,file,line,code,desc,reason,details
entry-00312,1,https://github.com/openclaw/openclaw,ae1a1fccfeac598a747a9b4a6c9871c93061229c,trace[2],src/infra/device-bootstrap.ts,117,},deviceId/publicKey/role 非空守卫块的关闭花括号标志该参数完整性校验通过。执行流越过此处后流向 deviceId 与 publicKey 绑定一致性检查阶段；令牌未被消费的语义此时尚未体现，但通过此边界意味着调用方已提供所有必要参数，随后进入身份绑定验证层。,multiple_matches,"candidate_count=53; candidates=[{""file"": "".github/workflows/auto-response.yml"", ""line"": 123, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 132, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 137, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 138, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 152, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 160, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 166, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 172, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 180, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 183, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 195, ""code_preview"": ""                  }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 196, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 197, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 207, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 213, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 217, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 229, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 230, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 238, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 242, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 248, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 253, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 256, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 262, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 263, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 273, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 288, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 295, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 305, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 314, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 316, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 334, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 337, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 338, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 353, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 354, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 355, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 360, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 377, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 386, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 395, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 396, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 419, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 435, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 450, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 459, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 460, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 477, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 488, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 492, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 497, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 515, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 524, ""code_preview"": ""            }""}]"
entry-00328,1,https://github.com/openclaw/openclaw,6aa11f30924ee08d0e6f36ede4877e44c553b984,trace[1],src/gateway/auth.ts,261,  },auth.ts L261 的闭合括号标记认证调用链在 auth 模块内部某一前置分支处理完毕、将执行权返还给外层逻辑的时刻，代表从 handleToolsInvokeHttpRequest（caller）流向 authorizeGatewayConnect() 内部（callee）后前置分支已执行但未能拦截请求的状态。随后，控制流继续向 trustedProxy 检查和 Tailscale 旁路分支推进，是漏洞路径中的中间过渡节点。,multiple_matches,"candidate_count=17; candidates=[{""file"": "".github/workflows/auto-response.yml"", ""line"": 67, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 88, ""code_preview"": ""                }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 89, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 90, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 95, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 113, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 122, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 131, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 132, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 155, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 171, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 180, ""code_preview"": ""              }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 181, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 192, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 197, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 215, ""code_preview"": ""            }""}, {""file"": "".github/workflows/auto-response.yml"", ""line"": 224, ""code_preview"": ""            }""}]"
entry-00361,1,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,trace[1],packages/nodes-base/nodes/Xml/Xml.node.ts,250,);,随后，该行是 charkey 黑名单校验块中 NodeOperationError 抛出语句的闭合括号，代表最后一道字符串拦截逻辑的收尾。在调用栈下游，若 charkey 通过了此处有限的黑名单检查，执行流便不再受阻，直接流向后续变量声明与解析器实例化，是从入参校验段流向数据处理段的关键边界。,multiple_matches,"candidate_count=4; candidates=[{""file"": "".github/actions/ci-filter/__tests__/ci-filter.test.ts"", ""line"": 38, ""code_preview"": ""\t\t);""}, {""file"": "".github/scripts/bump-versions.mjs"", ""line"": 49, ""code_preview"": "");""}, {""file"": "".github/scripts/bump-versions.mjs"", ""line"": 83, ""code_preview"": ""\t);""}, {""file"": "".github/scripts/bump-versions.mjs"", ""line"": 98, ""code_preview"": ""\t\t\t\t);""}]"
entry-00396,1,https://github.com/openclaw/openclaw,be00fcfccba108f88dc3d4380146c6e058770b03,trace[2],src/auto-reply/reply/commands-approve.ts,163,  },在调用栈下游，Telegram 渠道专属审批人校验块的结构在此闭合。对于 Discord 请求，执行流在 L130 条件判断为 false 后直接越过整个 if 块并到达此关闭括号之后：L163 既是 Telegram 防护范围的边界，也是代码中应当插入 Discord 对等 approver 校验逻辑但实际空缺的结构位置，控制流自此不经任何审批人验证即向 critical_operation 方向推进。,multiple_matches,"candidate_count=36; candidates=[{""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 13, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 18, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 35, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 40, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 45, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 50, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 52, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 56, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 59, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 62, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 65, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 74, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 81, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 93, ""code_preview"": ""        }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 96, ""code_preview"": ""        }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 102, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 109, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 122, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 131, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 139, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 144, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 152, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 159, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 183, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 188, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 193, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 196, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 198, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 202, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 206, ""code_preview"": ""}""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 222, ""code_preview"": ""    }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 231, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 241, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 251, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 262, ""code_preview"": ""  }""}, {""file"": "".agents/skills/openclaw-test-heap-leaks/scripts/heapsnapshot-delta.mjs"", ""line"": 263, ""code_preview"": ""}""}]"
entry-00398,1,https://github.com/openclaw/openclaw,55cd272fe1a6822ec9be91022a257f195fe1639a,entry_point,src/gateway/server-methods/chat.ts,2032,"GatewayClientScopes: client?.connect?.scopes ?? [],",chat.send 处理器在构建 MsgContext 时，将 client?.connect?.scopes ?? [] 赋值给 GatewayClientScopes 字段，把调用方的权限集合（包括仅持有 operator.write 的情形）注入到贯穿整条消息处理管道的上下文中。这一赋值是漏洞利用链的入口，使下游指令解析与持久化逻辑在未施加额外 scope 校验的情况下可被低权限调用方触达。,no_match,candidate_count=0; candidates=[]
entry-00398,1,https://github.com/openclaw/openclaw,55cd272fe1a6822ec9be91022a257f195fe1639a,trace[0],src/gateway/server-methods/chat.ts,2011-2020,"GatewayClientScopes: client?.connect?.scopes ?? [],",chat.send 处理器在构造 MsgContext 对象时，将 client?.connect?.scopes ?? [] 赋值给 GatewayClientScopes，把本次调用方的权限集合封装进消息上下文。这是从 gateway caller 流向内部处理链的第一段传递，scope 信息由此随上下文向下游各层传播，为后续 canPersistInternalExecDirective 的读取以及漏洞触发时 verbose 分支的无检查执行奠定了基础。,no_match,candidate_count=0; candidates=[]
entry-00398,1,https://github.com/openclaw/openclaw,55cd272fe1a6822ec9be91022a257f195fe1639a,trace[1],src/gateway/server-methods/chat.ts,2173,"void dispatchInboundMessage({
  ctx,
  cfg,
  dispatcher,
  ...
});",在调用栈下游，dispatchInboundMessage 以携带 GatewayClientScopes 的 ctx 对象为主要参数被异步调用，将消息上下文从 chat.send 的 gateway 层传入自动回复与指令处理管道。这一步是从 chat.ts caller 流向 directive-handling 层 callee 的关键转交，使网关调用方的 scope 信息进入可被 canPersistInternalExecDirective 读取但对 verbose 分支不做校验的处理流程。,no_match,candidate_count=0; candidates=[]
entry-00399,1,https://github.com/openclaw/openclaw,55cd272fe1a6822ec9be91022a257f195fe1639a,entry_point,src/gateway/server-methods/chat.ts,2032,"GatewayClientScopes: client?.connect?.scopes ?? [],",GatewayClientScopes: client?.connect?.scopes ?? [] 位于 chat.send 方法组装 MsgContext 的阶段，将当前 gateway 连接客户端的实际 scope 集合（此场景下仅含 operator.write，不含 operator.admin）原样注入到消息上下文对象中。该字段随后沿调用链传入 persistInlineDirectives，决定（或本应决定）指令持久化时的权限上限。在漏洞链路中，这是调用方不足权限凭据进入消息处理流水线的起始注入点，为后续缺失鉴权的 verbose 持久化操作提供了通道。,no_match,candidate_count=0; candidates=[]
entry-00399,1,https://github.com/openclaw/openclaw,55cd272fe1a6822ec9be91022a257f195fe1639a,trace[0],src/gateway/server-methods/chat.ts,2032,"GatewayClientScopes: client?.connect?.scopes ?? [],",chat.send 方法在构建 MsgContext 时，将 client?.connect?.scopes 的实际值（operator.write scope 集合）赋给 GatewayClientScopes 字段，完成调用方身份信息向消息上下文的写入。这是漏洞链路的第一个节点：不足权限的 scope 随 MsgContext 进入下游的 auto-reply 处理流程，在后续 persistInlineDirectives 调用中被读取，但未被用于拦截 verbose 持久化操作。,no_match,candidate_count=0; candidates=[]
entry-00400,1,https://github.com/openclaw/openclaw,aa66ae1fc797d3298cc409ed2c5da69a89950a45,entry_point,src/gateway/server-methods/chat.ts,1452,"CommandAuthorized: true,
        GatewayClientScopes: client?.connect?.scopes,",chat.send handler 在构造 MsgContext 时将 CommandAuthorized 字段固定赋值为 true，并将客户端连接协商的 scopes 原样写入 GatewayClientScopes，对调用者是否具备 admin 权限未作任何过滤。这两处赋值共同构成权限绕过链路的入口，使得后续 session 层的重置鉴权无法获得准确的权限信息。,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,entry_point,packages/server/src/routes/public-chatbots/index.ts,8,"router.get(['/', '/:id'], chatflowsController.getSinglePublicChatbotConfig)  // 入口：无任何认证中间件，path 在 WHITELIST_URLS 白名单中，全局认证中间件直接放行",,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,critical_operation,packages/server/src/services/chatflows/index.ts,391,"return { ...parsedConfig, uploads: uploadsConfig, flowData: dbResponse.flowData, isTTSEnabled }  // 漏洞触发点：flowData 包含所有节点的 data.credential（credentialId UUID）原样返回给匿名调用者，应在此处删除或脱敏凭据引用字段",,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,trace[0],packages/server/src/utils/constants.ts,10,"'/api/v1/public-chatbotConfig',  // 白名单放行条目：中间件 startsWith 匹配后跳过所有认证检查",,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,trace[1],packages/server/src/index.ts,221,const isWhitelisted = whitelistURLs.some((url) => req.path.startsWith(url))  // 此处判断为 true，执行 next()，完全绕过 JWT/API Key 验证,,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,trace[2],packages/server/src/index.ts,223,if (isWhitelisted) { next() }  // 缺失：应有对 chatbotConfig 端点的 ownership 或访问控制校验,,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,trace[3],packages/server/src/controllers/chatflows/index.ts,246,const apiResponse = await chatflowsService.getSinglePublicChatbotConfig(req.params.id)  // chatflowId 来自路径参数，未验证调用者是否有权访问该 chatflow,,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,trace[4],packages/server/src/services/chatflows/index.ts,366,const dbResponse = await appServer.AppDataSource.getRepository(ChatFlow).findOneBy({ id: chatflowId })  // 直接按 id 查询任意 chatflow，无工作区隔离,,no_match,candidate_count=0; candidates=[]
entry-00477,1,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,trace[5],packages/server/src/services/chatflows/index.ts,391,"return { ...parsedConfig, uploads: uploadsConfig, flowData: dbResponse.flowData, isTTSEnabled }  // flowData 内节点 data.credential 字段包含 credentialId，原样暴露给匿名用户",,no_match,candidate_count=0; candidates=[]
entry-00483,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,entry_point,server/src/routes/agents.ts,2012,"router.get(""/agents/:id/keys"", async (req, res) => {  // 入口：外部可达 GET 路由，无公司归属校验",,no_match,candidate_count=0; candidates=[]
entry-00483,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,critical_operation,server/src/services/agents.ts,595,"listKeys: (id: string) => db.select(...).from(agentApiKeys).where(eq(agentApiKeys.agentId, id))  // 直接用攻击者传入的 id 查询任意租户密钥，无 companyId 过滤",,no_match,candidate_count=0; candidates=[]
entry-00483,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[0],server/src/routes/agents.ts,2013,assertBoard(req);  // 仅校验 actor 类型为 board，不校验所属公司,,no_match,candidate_count=0; candidates=[]
entry-00483,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[1],server/src/routes/agents.ts,2014,const id = req.params.id as string;  // 路径参数直接使用，可传入任意租户的 agent UUID,,no_match,candidate_count=0; candidates=[]
entry-00483,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[2],server/src/routes/agents.ts,2013,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，未验证调用方是否属于该 agent 所在公司",,no_match,candidate_count=0; candidates=[]
entry-00483,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[3],server/src/services/agents.ts,595,"listKeys: (id: string) => db.select(...).from(agentApiKeys).where(eq(agentApiKeys.agentId, id))  // 触发点：无租户边界，返回受害租户密钥列表",,no_match,candidate_count=0; candidates=[]
entry-00485,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,entry_point,server/src/routes/agents.ts,2040,"router.delete(""/agents/:id/keys/:keyId"", async (req, res) => {  // 入口：外部可达 DELETE 路由，吊销 agent API key",,no_match,candidate_count=0; candidates=[]
entry-00485,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,critical_operation,server/src/services/agents.ts,606,"revokeKey: async (keyId: string) => { db.update(agentApiKeys).set({ revokedAt: new Date() }).where(eq(agentApiKeys.id, keyId)) }  // 直接按 keyId 吊销，无公司归属校验",,no_match,candidate_count=0; candidates=[]
entry-00485,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[0],server/src/routes/agents.ts,2041,assertBoard(req);  // 仅校验 actor 类型为 board,,no_match,candidate_count=0; candidates=[]
entry-00485,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[1],server/src/routes/agents.ts,2042,const keyId = req.params.keyId as string;  // 攻击者控制的任意租户密钥 ID,,no_match,candidate_count=0; candidates=[]
entry-00485,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[2],server/src/routes/agents.ts,2041,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，可吊销任意租户密钥（DoS）",,no_match,candidate_count=0; candidates=[]
entry-00485,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[3],server/src/services/agents.ts,606,"revokeKey: async (keyId: string) => { ... db.update(agentApiKeys).set({ revokedAt: new Date() }).where(eq(agentApiKeys.id, keyId)) ... }  // 触发点：无租户验证，直接吊销受害租户合法密钥",,no_match,candidate_count=0; candidates=[]
entry-00486,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,entry_point,server/src/routes/agents.ts,2012,"router.get(""/agents/:id/keys"", async (req, res) => {  // 入口：外部可达 GET 路由，无公司归属校验",,no_match,candidate_count=0; candidates=[]
entry-00486,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,critical_operation,server/src/services/agents.ts,595,"listKeys: (id: string) => db.select(...).from(agentApiKeys).where(eq(agentApiKeys.agentId, id))  // 直接用攻击者传入的 id 查询任意租户密钥，无 companyId 过滤",,no_match,candidate_count=0; candidates=[]
entry-00486,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[0],server/src/routes/agents.ts,2013,assertBoard(req);  // 仅校验 actor 类型为 board，不校验所属公司,,no_match,candidate_count=0; candidates=[]
entry-00486,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[1],server/src/routes/agents.ts,2014,const id = req.params.id as string;  // 路径参数直接使用，可传入任意租户的 agent UUID,,no_match,candidate_count=0; candidates=[]
entry-00486,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[2],server/src/routes/agents.ts,2013,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，未验证调用方是否属于该 agent 所在公司",,no_match,candidate_count=0; candidates=[]
entry-00486,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[3],server/src/services/agents.ts,595,"listKeys: (id: string) => db.select(...).from(agentApiKeys).where(eq(agentApiKeys.agentId, id))  // 触发点：无租户边界，返回受害租户密钥列表",,no_match,candidate_count=0; candidates=[]
entry-00488,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,entry_point,server/src/routes/agents.ts,2040,"router.delete(""/agents/:id/keys/:keyId"", async (req, res) => {  // 入口：外部可达 DELETE 路由，吊销 agent API key",,no_match,candidate_count=0; candidates=[]
entry-00488,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,critical_operation,server/src/services/agents.ts,606,"revokeKey: async (keyId: string) => { db.update(agentApiKeys).set({ revokedAt: new Date() }).where(eq(agentApiKeys.id, keyId)) }  // 直接按 keyId 吊销，无公司归属校验",,no_match,candidate_count=0; candidates=[]
entry-00488,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[0],server/src/routes/agents.ts,2041,assertBoard(req);  // 仅校验 actor 类型为 board,,no_match,candidate_count=0; candidates=[]
entry-00488,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[1],server/src/routes/agents.ts,2042,const keyId = req.params.keyId as string;  // 攻击者控制的任意租户密钥 ID,,no_match,candidate_count=0; candidates=[]
entry-00488,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[2],server/src/routes/agents.ts,2041,"// 此处应有 assertCompanyAccess(req, agent.companyId) — 缺失，可吊销任意租户密钥（DoS）",,no_match,candidate_count=0; candidates=[]
entry-00488,1,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,trace[3],server/src/services/agents.ts,606,"revokeKey: async (keyId: string) => { ... db.update(agentApiKeys).set({ revokedAt: new Date() }).where(eq(agentApiKeys.id, keyId)) ... }  // 触发点：无租户验证，直接吊销受害租户合法密钥",,no_match,candidate_count=0; candidates=[]
entry-00498,1,https://github.com/openclaw/openclaw,67ae576b9e8713bbc4aec24f2b325ad8bc84e787,entry_point,src/agents/sandbox/types.ts,38,cdpSourceRange?: string;  // 可选字段，默认 undefined — 无 source-range 限制时不注入环境变量,cdpSourceRange 字段在 SandboxBrowserConfig 接口中被声明为可选字符串（?: string），未设置任何默认值。这是缺失约束的源头：用户配置中一旦省略该字段，值将以 undefined 形式流入后续调用链，整个链路中不存在 fail-closed 回路，最终使容器内 source-range 环境变量保持缺失状态。,no_match,candidate_count=0; candidates=[]
